9,A9,43,,32,,18600.109289,186
9,A9,43,,43,,52100.306127,521
9,A9,43,,44,,101300.595214,1013
9,A9,43,,45,,3000.017627,30
9,A9,43,,50,,82100.482400,821
9,A9,44,,21,,114500.672774,1145
9,A9,44,,22,,221401.300893,2214
9,A9,44,,23,,40700.239143,407
9,A9,44,,24,,18000.105764,180
9,A9,44,,25,,96800.568773,968
9,A9,44,,26,,304801.790931,3048
9,A9,44,,31,,9100.053469,91
9,A9,44,,32,,8400.049356,84
9,A9,44,,43,,21700.127504,217
9,A9,44,,44,,2191812.878483,21918
9,A9,44,,45,,15800.092837,158
9,A9,44,,50,,143700.844346,1437
9,A9,45,,26,,5000.029379,50
9,A9,45,,32,,3000.017627,30
9,A9,45,,45,,51400.302014,514
9,A9,50,,21,,186101.093478,1861
9,A9,50,,22,,32000.188024,320
9,A9,50,,26,,159000.934245,1590
9,A9,50,,32,,398402.340902,3984
9,A9,50,,44,,2500.014689,25
9,A9,50,,50,,741404.356286,7414
10,A10,11,,11,,3866422.718024,38664
10,A10,12,,12,,724004.254048,7240
10,A10,21,,21,,1433508.422897,14335
10,A10,22,,22,,568603.340955,5686
10,A10,23,,23,,171501.007692,1715
10,A10,24,,24,,37100.217991,371
10,A10,26,,26,,2184712.836765,21847
10,A10,27,,26,,454002.667594,4540
10,A10,27,,27,,70800.416004,708
10,A10,32,,21,,2500.014689,25
10,A10,32,,22,,7500.044068,75
10,A10,32,,23,,5200.030554,52
10,A10,32,,26,,71700.421292,717
10,A10,32,,32,,10875863.903556,108758
10,A10,32,,44,,56700.333155,567
10,A10,32,,45,,2500.014689,25
10,A10,32,,50,,2500.014689,25
10,A10,41,,41,,2800.016452,28
10,A10,43,,21,,19100.112227,191
10,A10,43,,26,,3000.017627,30
10,A10,43,,43,,502502.952568,5025
10,A10,43,,44,,644403.786338,6444
10,A10,43,,50,,41100.241494,411
10,A10,44,,21,,8500.049944,85
10,A10,44,,32,,25000.146894,250
10,A10,44,,43,,94400.554671,944
10,A10,44,,44,,15796692.816954,157966
10,A10,44,,45,,50500.296726,505
10,A10,44,,50,,120100.705678,1201
10,A10,45,,26,,6600.038780,66
10,A10,45,,32,,28000.164521,280
10,A10,45,,44,,10000.058758,100
10,A10,45,,45,,556803.271621,5568
10,A10,50,,21,,5500.032317,55
10,A10,50,,22,,2500.014689,25
10,A10,50,,26,,12100.071097,121
10,A10,50,,32,,4982129.273609,49821
10,A10,50,,44,,28000.164521,280
10,A10,50,,50,,12053170.821078,120531
11,A11,11,,11,,153000.898991,1530
11,A11,12,,12,,219901.292079,2199
11,A11,21,,21,,1330207.815932,13302
11,A11,22,,22,,2129412.511836,21294
11,A11,23,,23,,872305.125423,8723
11,A11,24,,24,,646503.798677,6465
11,A11,26,,26,,7421943.609290,74219
11,A11,27,,26,,341302.005396,3413
11,A11,27,,27,,102000.599327,1020
11,A11,32,,21,,69700.409540,697
11,A11,32,,22,,105900.622243,1059
11,A11,32,,23,,13500.079323,135
11,A11,32,,24,,5500.032317,55
11,A11,32,,26,,66200.388975,662
11,A11,32,,32,,7081441.608593,70814
11,A11,32,,44,,5000.029379,50
11,A11,32,,50,,5500.032317,55
11,A11,33,,33,,2500.014689,25
11,A11,43,,21,,19000.111639,190
11,A11,43,,22,,41400.243256,414
11,A11,43,,23,,8500.049944,85
11,A11,43,,24,,3300.019390,33
11,A11,43,,26,,14100.082848,141
11,A11,43,,43,,100400.589926,1004
11,A11,43,,44,,194901.145185,1949
11,A11,43,,50,,10500.061695,105
11,A11,44,,21,,16500.096950,165
11,A11,44,,22,,56700.333155,567
11,A11,44,,23,,40000.235030,400
11,A11,44,,26,,38100.223866,381
11,A11,44,,32,,35000.205651,350
11,A11,44,,43,,14600.085786,146
11,A11,44,,44,,6255136.753452,62551
11,A11,44,,45,,58000.340794,580
11,A11,44,,50,,104300.612841,1043
11,A11,45,,32,,19000.111639,190
11,A11,45,,44,,5000.029379,50
11,A11,45,,45,,244801.438385,2448
11,A11,50,,21,,24000.141018,240
11,A11,50,,22,,66100.388388,661
11,A11,50,,23,,12100.071097,121
11,A11,50,,26,,8000.047006,80
11,A11,50,,32,,2976117.486839,29761
11,A11,50,,44,,25000.146894,250
11,A11,50,,50,,2746816.139528,27468
12,A12,11,,11,,404302.375568,4043
12,A12,12,,12,,835304.908020,8353
12,A12,21,,21,,226701.332034,2267
12,A12,22,,22,,148400.871962,1484
12,A12,26,,26,,574803.377385,5748
12,A12,27,,26,,21700.127504,217
12,A12,27,,27,,397602.336201,3976
12,A12,32,,26,,5000.029379,50
12,A12,32,,32,,5333131.336001,53331
12,A12,32,,44,,2500.014689,25
12,A12,43,,21,,5000.029379,50
12,A12,43,,26,,2500.014689,25
12,A12,43,,32,,5000.029379,50
12,A12,43,,43,,1044106.134878,10441
12,A12,43,,44,,755904.441485,7559
12,A12,43,,45,,8000.047006,80
12,A12,43,,50,,78200.459484,782
12,A12,44,,21,,6600.038780,66
12,A12,44,,43,,209301.229796,2093
12,A12,44,,44,,16968299.700984,169682
12,A12,44,,45,,41100.241494,411
